2.611401989644530075e-01,1.468859146326402687e+00,-5.043319841975644202e-01,-9.756088422525470705e-01,1.505700782031514695e+00,1.086064636187715315e+00,-6.105492598261360593e-01,-2.996647876842980507e-01,-1.190055683136828524e+00,-6.104885779379088939e-01,1.588170400717970221e+00,2.025079055832502917e+00,-1.622929886471762062e+00,-1.676719486753711852e+00,3.335465173253120863e+00,8.428334268283422803e-01,-6.561022666725665475e-01,1.944449318137645877e+00,-5.984021334710013518e-01,-8.973036649240433427e-01,-1.042799686226651534e+00,1.818727643947237071e+00,-2.144868601578403311e+00,1.191857357873383094e+00,-6.546242116137074296e-01,3.072622367328605275e+00,1.691210716202202202e-01,2.374529874678088071e+00,-6.049273995082442568e-01,-5.382438870811028231e-01,2.769033627829384336e+00,5.814523483122304576e-02,6.513461010078283042e-01,9.376270038149120412e-01,2.219413230670242765e+00,-1.499947999952938371e+00,-1.794677260202612645e+00,-1.596349760594851563e+00,7.050154734697576531e-02,1.301298329106070906e+00,-1.209724792375399538e+00,1.286108555479408277e-01,-1.389387523507233047e+00,1.909634203009538400e-01,1.453596591816817218e+00,1.546511312996373455e+00,7.888716976471868980e-01,-1.511090658001645215e+00,-6.000286866156046006e-01,-3.041827779622278793e+00,-1.348132911345752971e-01,-1.139834069635985214e+00,5.228441425065641357e-02,1.358307941999789548e-01,-1.264400936158594169e+00,-9.712392924966990401e-03,2.562694076385770625e+00,3.983473355053424592e-01,-1.962256837152214495e-01,-2.554178960419429156e+00,-2.082490234763092030e+00,-2.643790076095724029e+00,-2.900258651156683576e-01,1.666366204433328002e-01,-1.483731270987874717e+00,-5.422032477730159838e-01,-1.879388279465010969e+00,1.515009455135950978e+00,-1.464857562126161250e+00,-1.139883170590119121e+00,-6.744700997865508141e-01,1.038282559923615178e+00,-1.684354501004604376e+00,-2.008804299887109845e+00,-7.236983716779034070e-01,3.367516967959697793e-01,1.158253806813130726e+00,-3.459439019256802528e+00,2.744266048476103892e-01,1.282917665723854794e+00,-9.151754422966386082e-01,-6.817479980621246050e-01,-3.361991281466938930e-01,-1.206250700969436984e+00,1.285487204821212925e+00,5.394821514424823217e-02,2.368941068430378549e-01,-1.590834402123378011e+00,7.602874291667190976e-01,5.588089052945425378e-02,1.950469340092275336e-02,-1.735969383367663488e+00,-1.375795850233189954e+00,-4.217381502312094188e-01,1.215181587602845115e+00,-2.214964426973478506e+00,-6.083215849382156426e-01,-2.013693763944214565e-01,-6.320041330355455900e-01,-5.009055910002385703e-01
-8.399772798203072877e-02,3.895613725234621239e-01,1.528039006310605574e-01,1.879933643597080817e+00,-8.288667683370745110e-01,-1.403049578040055589e+00,-6.842878969035122161e-01,2.020514364315528777e-01,1.995767304356829808e+00,7.336148343951234829e-02,2.491958947327693963e+00,4.257669037213260288e-01,5.796507832677311178e-01,6.800420898850603191e-01,7.821194848329401372e-01,1.673746674687057956e+00,-3.483245604212641400e+00,1.976510280357158589e+00,-5.427584436633556830e-01,-4.219783044836565855e-01,-1.712752197433578871e+00,5.165453991300320569e-01,-2.691266334777053348e+00,2.659602983998508030e-01,-7.386007615119800640e-01,-2.057130046690376357e-01,-4.070092570937328819e-02,8.658887614998521665e-01,-6.856741667200842993e-01,-1.513226323218308300e+00,4.696769360782071523e-01,2.470585189404744142e+00,-1.812295242892440150e+00,1.203365253321646788e+00,-5.511574205363959367e-01,1.110503161797354643e+00,2.311921269182278138e+00,-7.024618705027571575e-02,3.859626234154989732e-01,-3.486342042043136247e-01,-2.432390178937224867e-01,-3.134399146121956137e-01,2.691498204351136625e+00,-1.309019215457743135e+00,-5.384406088903926912e-01,-2.980993144424613828e+00,1.567531102918359842e+00,5.346836755173315359e-01,6.724476780525779906e-01,1.014171957601460727e+00,9.830137026408645173e-01,2.202943275072090645e-01,8.514538959144382080e-01,5.053600320496349774e-01,-1.543062139489299600e+00,-7.585442730963420921e-01,-7.218430146171341821e-01,2.326378322596146520e-01,1.723098260995705511e+00,2.079492649877642929e+00,-6.152384967125196225e-01,-6.366694125859994058e-01,1.422255026282547519e+00,-9.826405071548081072e-01,2.385473354995843120e+00,-8.149541723792802506e-01,-9.986897762217366026e-01,-2.599784285377583881e+00,-1.110505149762651689e+00,-1.083245413604837087e-01,-2.785158180570764808e-01,-1.107527499710217800e+00,-1.826367599380036344e+00,9.774538061256573540e-01,-6.500277067703823519e-01,9.289310098282266281e-01,9.280221475873033921e-01,-4.542121871516514586e-01,3.621110217437403800e-02,7.492956942174511248e-02,-2.256074334212052057e-01,-2.779642208294081929e+00,2.054715379756316018e+00,-3.197670085706658116e-02,-1.811043422985187057e+00,1.379075749549622865e+00,8.530712066713642683e-01,1.039266056223582035e+00,4.233656970836628952e-01,-7.160814591562426612e-01,-1.489763485861065606e-01,-3.245540320286792291e+00,5.731471401689357259e-02,2.616774885980485132e-01,2.536204430852051939e+00,3.365373938193617631e-01,-1.997037518430434977e+00,-9.703988031148930160e-01,4.777677365027672707e-01,6.523566286133517522e-01
7.178063420545910400e-01,-3.151786613309905061e+00,-7.378104021245115440e-01,2.983916816123658666e+00,-2.433511918555234743e+00,-8.925576646745059239e-01,-3.971443460831558525e-01,-3.190873617288136899e+00,3.805109410020127841e-02,-8.776674860045534654e-01,-2.989335215812942703e+00,-8.969293237461658519e-01,-2.440019377965237657e-01,-2.656780183123893746e+00,-1.952467917050506374e+00,4.966956569226417817e-01,1.086725092632349510e+00,1.019429421695832394e+00,-8.739089018398573661e-01,-5.051586993502816814e-01,6.136212363143888071e-01,3.038989348996294471e+00,-1.048105611606870324e+00,-1.288497912279259694e+00,-1.228662458870097396e+00,-2.020757180075266390e+00,-1.526133413957167839e+00,1.807726106076632089e+00,2.145709321318169049e+00,2.156905312408782027e+00,4.908711582966174269e-01,3.978182643502081173e-01,-9.224452776802031725e-03,1.453462554650390981e+00,-1.787314693470460014e+00,3.774214583180215965e-01,-9.223959534946909455e-01,-4.019826038489544118e+00,7.237012954473138748e-01,2.957285950801534558e+00,-5.388885418864518551e-01,4.515510788485490590e-01,-4.548039969970733565e-01,4.055256422223033619e-01,6.813733504401475738e-01,1.062911536665931189e+00,1.295774666384934548e+00,6.347481755876110965e-02,-2.878943379832261673e+00,1.161464669424180585e+00,2.130131243330355417e+00,4.848175748909263838e+00,5.003728045072783903e-01,-2.261983514597551426e-01,6.138138634596422838e-01,-1.081721881252635242e+00,1.889593869933175352e+00,-1.161783622871358945e+00,-9.423975869384499937e-01,-3.560584571362598982e+00,-8.534398017736800623e-01,9.082582635872091378e-04,2.017050482450940763e+00,1.659414875943197476e+00,-1.907717504852108892e+00,-7.959048871863532160e-01,1.709699064903277943e+00,-1.694021667452884738e+00,-1.763997813618068289e+00,-6.707793825964055712e-01,-1.813125019789757764e-01,2.690149609556133026e+00,2.277799136852147743e+00,-1.414480329483012389e+00,2.310480173249683578e+00,3.467966672135703865e-01,1.514493498334878119e+00,2.514310378529181378e+00,2.838800681825711103e-01,-1.507795433314573219e-01,-6.587504252645171032e-02,1.104576304407680898e-01,-2.556307660014595307e+00,1.272257713735400753e+00,1.405460376249227705e+00,-1.250268069598589493e+00,-9.894464378603340382e-01,3.731322162584894908e+00,-2.625733344008358006e-01,-1.848423094926576304e+00,8.025850762760117219e-01,5.195226316019848634e-01,2.856892056056710594e+00,6.912697441341938420e-01,1.681367637270820392e+00,-1.568470973214538988e+00,-2.386969305054052359e+00,1.263375572488561138e+00,-2.212405379917823378e+00,-4.116818237448980899e-01
6.345619289703993693e-02,2.931872020163473813e+00,-1.105222395898549870e+00,-3.358635783275043973e+00,1.250460489483060211e+00,2.378222694599608111e+00,1.339143470022323257e+00,2.993404247120475592e+00,2.939247367601302230e+00,-1.053935983669954668e+00,8.102659865476820045e-01,-1.317794006748565394e+00,1.744675139935506047e+00,-7.800906709535883332e-02,-5.978674530719586544e-01,1.743318352641160196e+00,2.892292689015099061e-01,-1.992713978008883613e+00,-7.832461120540245014e-01,-9.719080151123000721e-01,2.806751532859615428e-01,-2.721029825611170239e+00,-1.263346433612935416e+00,-1.659776538454683203e+00,3.095659303295279496e+00,-2.240178539490664811e+00,-1.326823420835907763e+00,-3.839457173857255157e+00,-2.658460203996962923e-01,-2.411019129054852161e+00,3.552220766272065067e-01,-1.935017634612785198e+00,-1.423930464797821260e+00,3.883581907608769423e+00,2.124410173492576048e-01,-2.042585370171582593e+00,-9.133492115264648659e-01,-1.427051143635844843e+00,2.724331415518037036e-01,-1.090229783262000263e+00,-9.221186594840341533e-01,3.371474933872798951e-01,-8.191331134336309328e-01,6.348247565508660095e-01,-2.335826130131043232e+00,2.751638019385597711e-01,1.304811304892553370e+00,2.394276676567492768e+00,1.762346920793961713e+00,2.958610130745650935e+00,-2.130327031999939447e+00,-2.167630588994732932e+00,9.257020990041008313e-01,4.257634195370280650e-01,-2.881474164535899440e+00,-1.966534736853746246e+00,-1.653885263861346155e+00,7.987434625468058380e-01,-6.753930024315270286e-03,-3.683408650191430933e+00,5.345115430248560395e-01,2.403828014453831319e+00,1.267939347606327871e+00,3.001092848869033602e+00,-3.289704987059145491e+00,-1.030173941795018644e+00,-1.371245104606350296e+00,1.770785250226245555e+00,4.490755075715432421e-01,-8.487635480576962710e-01,8.681036496958078885e-01,-2.335371226272056067e+00,8.902615065659919003e-01,2.125892204811310027e+00,-1.090592729295588370e+00,-4.790777075632011994e-02,-2.118131120772029696e+00,-6.815218227328893041e-01,2.487920449048611204e-01,9.896724922584320128e-01,-1.043044197402781093e+00,-1.857398763091937299e+00,1.474871643372525298e+00,-1.211024497763054208e+00,3.422570758944122549e+00,-2.012678492376224426e+00,-1.227173566450997955e+00,-1.149740784602575117e+00,-1.563538013305059704e-01,1.020493319307700819e+00,5.856112841683090986e-01,-8.033383790906314936e-02,-2.516966785415686747e+00,-1.914378727278351899e+00,2.518210922614735559e+00,1.148476061316179520e+00,-3.802739518547946229e+00,2.271201394508216342e+00,2.999761011211219852e+00,2.911772469373899996e-01
-3.348667047673771435e+00,-2.384051047804760071e+00,-7.650225457632235937e-01,1.597369251832754244e-01,-8.189084737498357747e-01,6.805877828458166690e-01,-1.331062472797452045e+00,5.233084986072481515e-01,9.476048687220314237e-01,-1.305126764270785611e-01,2.897825763951414668e+00,5.049110976442064969e-01,9.642627642538527388e-02,3.426592740905491374e-01,6.369281957878337730e-01,-1.439787495100113723e+00,-1.694419710915268454e-02,-9.452759274562373415e-01,-1.941032126733523711e-01,-3.813883939321390248e-01,-7.275644044336861960e-01,-1.428408961657101850e+00,2.588311649253917768e+00,2.112942280890326430e+00,-3.741153002981468245e-01,2.307669911872932023e+00,1.962059191092660138e+00,2.216584329616375082e-01,1.223710535307711122e+00,-6.743163386200042853e-01,-1.547023645703182515e+00,-1.618396398077862619e+00,-3.301258449040681775e+00,-1.305268860378317353e+00,-1.257012652908076511e+00,-1.856248314431862001e+00,7.826431800445649012e-01,1.977886456011284766e+00,-1.312595321001671367e-01,-2.062759363279070834e-03,-4.191085042658021509e-01,3.478887050994703412e-01,1.235087227465946569e+00,-1.806501965414018862e+00,-2.397902896207353418e+00,1.255701988628985299e+00,-2.377447056055539687e-01,-1.019967869427185869e+00,1.015771421577957856e-01,9.468010359178709034e-01,-2.309678589014140471e+00,-3.442335432389271421e+00,-2.409117276202077662e-01,-1.725407596532563606e-02,2.004956607242170730e+00,-2.983803903845874572e+00,5.024926290801380313e-01,-1.765681347232635812e+00,-3.950982010140050571e-01,-2.250132961178900326e-01,7.913102588224184553e-01,1.420670159865790261e+00,-1.380246459365782385e+00,-1.163046580057033985e+00,7.266170555733065806e-01,-8.246584562956323916e-01,8.359128545845427860e-01,5.750648105408504573e-01,1.273676622325669472e+00,-5.640099176368155165e-01,5.883821978826058174e-01,9.467679244743442135e-01,1.642088040803456606e+00,-1.746409628047176366e+00,-1.016483615547968844e+00,1.629572022351448712e-01,-2.399900968730396822e-01,-3.792402394293718171e+00,-2.088199586006051767e-01,2.588909962381510166e+00,-4.619467040206979846e-01,1.094405214946907734e-01,-2.145603878728001845e+00,-4.499202753249639031e+00,1.262539174682702769e-01,2.816175571087891960e+00,3.480218201604517780e+00,1.007952012215203828e-02,1.352230108027397404e-01,-4.037940721265519173e+00,-3.661797450427753398e-02,-1.167207453113926208e-01,9.645147640893810825e-01,-3.354144791160622141e+00,-2.631440182861143895e-01,9.723546110047612823e-01,5.268515713128151257e-01,-7.538035735843164886e-01,4.798976739500624422e-01,-1.456143582927557967e+00
1.006462781960053343e+00,2.373663917419467584e+00,-3.286203690887492535e-01,3.601821469474922321e-01,1.960236559594751959e+00,-1.617758818596425563e+00,8.384696983357139977e-02,4.488675602391201669e-01,-3.582490736812562915e+00,-2.416656904670689554e-01,-3.908771149058222205e-01,5.525770201750273003e-01,-1.050238071904247894e+00,5.414831127703541025e-01,-1.545286914164550662e+00,-9.081085718793582284e-01,-1.394478188779184891e-01,-1.690603827785432056e+00,-8.590424359329731363e-01,-5.291439323700484199e-01,-2.745945913639682878e+00,-1.680231313842711627e+00,-2.322400354170685022e-01,2.664921047214424910e+00,-2.368117097282455841e-01,-3.262799863869410455e+00,4.913433650272972519e-01,-2.647844942958155201e+00,-2.880312306684391199e+00,9.383126458335819819e-01,-3.217619566999364578e-01,-1.225936709694516180e+00,1.941595318316462482e+00,3.079752972056979843e+00,-1.841091946644833666e+00,-1.783119789137253830e-01,1.270574707213166787e+00,8.480949769830108398e-01,1.985599518386776952e-01,1.294288578381276977e+00,-9.765171464008552682e-02,4.732298616131199245e-03,-6.297635144314769340e-01,-3.902478585034249714e-01,-1.157653769359162421e+00,2.486465314342756194e+00,-2.999138963267406477e-01,2.295115793553773376e+00,5.764847363666848468e-01,1.746357728277050381e-01,-6.644822566727066893e-02,1.935869772205083716e+00,-1.640124330970192057e+00,3.365751525783745035e-01,6.548149692993853188e-01,2.404976432729643232e+00,-2.329144810716914815e+00,5.106836633252783031e+00,-6.597899341737158488e-03,3.803270205649275759e+00,4.110752054755490548e+00,2.675283631765390080e+00,-1.840975713685463422e+00,6.879716924872878447e-01,1.572082166483363519e+00,-4.018462853673617219e-01,-1.160489530516509937e+00,1.636230282031037264e+00,-7.819497767437287861e-01,-4.117189964571761340e-01,-2.334797743422262206e-01,1.395586641767954328e+00,-6.705214935723113889e-02,-5.684171313962379513e-01,-2.872993702204019728e-01,3.803951538852454739e-01,1.851588834666222094e-01,1.134589957716628295e+00,2.408511406972311253e-01,4.576410527851226262e-01,-2.763899797469737685e-01,4.257674034661862450e+00,-1.066228779707993235e+00,2.201198660977087052e+00,-4.631208170576035066e+00,2.035996605246503943e+00,1.796088632526359197e+00,1.308044663379604344e+00,5.836054178684791510e-02,-1.860388134334961183e-02,-2.138817952548898449e-01,-1.826168739729181256e+00,-1.223773224715330593e-01,3.758376532684109872e+00,-2.490350056483247698e+00,-1.692655007200886352e+00,2.453164049589360740e+00,-9.597935159014219231e-01,-1.221772298141047708e+00,-2.573297620938336805e-01
2.631501647339971536e-02,1.339693905409650387e+00,-1.370498112007418001e+00,-2.194027703806937346e+00,-8.877856470032152725e-01,2.196718794934501562e-01,7.960085097713979208e-01,3.795408778214539591e-01,4.734218721712857292e-01,-5.147220755391033187e-01,1.676330330468114305e+00,-2.104744668225014159e+00,3.941154823715747185e-02,2.259894802717531404e-01,1.612492156402845378e+00,-4.063856955974703311e+00,-1.619561929540046963e+00,3.424033256900234523e+00,-1.037538644340799454e+00,-4.535035656637051438e-01,9.737514279358164271e-02,3.112895600942336305e+00,-1.417359024176792826e+00,1.964708004927817608e-01,1.102828452320853803e+00,-2.462662814719582371e+00,-2.159275265944106750e-02,2.128675405863158954e+00,-3.275370557389066128e+00,-1.540043917758581848e+00,-1.174425163533087568e+00,2.182166500244160812e+00,-4.975077876550427769e-01,-4.350834893555462490e-01,1.555445037887565274e+00,-8.263011370472357620e-02,-1.100469410113288138e+00,-5.857225751795426261e-01,-1.032283459289423493e-02,6.966360032445743089e-01,-6.628879509141553106e-01,-3.112763729502178167e-01,1.315011165711836849e+00,9.169613213485933167e-01,2.228023662822918194e+00,-1.776857258194769029e+00,-1.454742247873743066e+00,-7.060585077401668741e-01,-1.710497951659477323e-01,-2.436312786664818208e+00,-1.579759541659679467e+00,-2.320727482357192173e+00,-6.338396195021689383e-01,3.610953303147151350e-01,6.345434146371876638e-01,-7.259499233836393950e-01,2.935271008063879972e+00,5.322084893412892120e-02,-1.869803771925250269e-01,2.138474738722905055e+00,-1.183818641975263208e+00,-7.322398055142549378e-01,-6.787605041574866771e-01,-7.829259703434374856e-03,1.150812131274939532e+00,-5.937015004692779430e-01,-9.961592061817565735e-01,-2.982692876882843347e+00,1.488955583077445244e+00,-7.758589982413813813e-01,1.343153223919083539e+00,-4.770702345870101446e-01,-2.327675590371609982e+00,2.818339318447728559e+00,-5.062434669070143833e-01,-4.871745958324907866e-02,-1.749588603431928124e+00,1.041683944191401201e+00,5.268545957039173777e-02,-1.763943205230932287e+00,-7.721555036077524248e-01,1.134335889302857669e+00,-6.313754738281132095e-01,2.266013186694369796e+00,1.953766929334652014e+00,-9.576654888933584520e-01,-6.749327710692731505e-03,-1.443146449489617122e+00,9.596056628238593469e-03,1.078355625490789116e+00,2.254556364620779740e-01,9.279188757591694259e-01,-1.713505668588644504e+00,-1.103223470199317768e+00,-2.089505780493364107e+00,-3.811505508988119462e-01,6.066453009227382870e-02,2.879480598751859244e+00,-2.547340298349801135e-01,-6.277283276488772046e-01
-1.986657180801661149e-01,-3.446657794021773524e-01,6.960381269203903543e-01,1.810426503450783597e+00,-2.528278625745123076e+00,-3.307490002316995081e+00,-2.113342234153222421e+00,2.952660412354517039e+00,-7.658720139414220140e-01,2.567814118908139931e-01,7.084490040740368810e-01,-4.043266017423770009e+00,4.238845978578309470e-01,8.775700017760842409e-01,-4.693831233740529685e-01,-8.034580032245456360e-01,1.216203114690180831e+00,-2.484226748561372489e+00,3.818806934680699788e-02,-1.485664517516171179e-01,3.419233453862803307e-01,1.661748580973491540e+00,1.251241857592507500e+00,-1.128970186055546811e-02,-1.313027851666606738e+00,1.594990628482934714e+00,-3.600107146470488573e+00,2.125116850343750308e+00,-8.786638735554940238e-01,-6.525888868090043982e-01,3.361614295877256992e-02,7.542499836633962396e-01,1.600275052886605875e+00,-3.146268794889100384e+00,3.066993979897845168e+00,-1.469315196885897956e+00,8.225729149853164834e-01,2.929563734101321870e+00,-8.278286823961150676e-02,-2.213519038269508687e+00,-5.423956881036325756e-02,8.916312787184028921e-02,-2.972314110021353262e+00,-3.089588068418410494e+00,-1.500626231237234542e-01,-2.750039583624490191e+00,4.803577453157139021e-01,-7.422742119768467317e-01,-1.218926406623417558e+00,-8.387792710723245282e-01,-8.831268803652095878e-01,7.490127391509485699e-01,-5.477545001728311158e-01,1.106729809080185672e-01,6.689689793666924178e-01,3.664105430864918578e+00,-1.782052158903932648e+00,-1.119007401013803610e-01,-4.294639588952562925e-01,1.148189829889332936e+00,-3.330162822770261211e-01,5.408567640833996659e-01,-1.526706456545766200e+00,-2.676773258197977956e+00,-1.345237180114350561e+00,-3.761853332802850280e-01,2.400421116153045986e+00,1.286466563134434971e+00,2.324397083105242956e+00,-1.356974810031097781e-02,-4.421070641979043536e-01,-1.877456906248615942e+00,-2.984313867725765790e-01,-3.533631004778899076e-02,2.249275483705806433e+00,4.102570994420180472e-01,4.691025119322558140e-02,-1.654510152185485028e+00,8.118687301844742521e-01,-3.576735119903331483e-01,-2.715417390514941465e-01,-2.867068277032507884e-01,2.309791424474562760e+00,4.113968232407087200e+00,-1.710197318445917103e-01,1.619642070933181799e+00,1.589713637493322285e+00,-2.490051445797646590e+00,-2.616409467448840287e-01,1.132898703217260161e+00,2.423456964529981938e-01,1.064157543066893696e+00,-3.938379515715269008e-01,8.208018203057940720e-01,2.887051650732139763e-01,5.012078603670212101e-02,-1.084542862084718395e+00,-1.272087798110852708e+00,1.308365975002438564e+00,-1.022926732668587135e+00
-1.626614611843595348e+00,-1.160752516761656583e+00,-1.361503970847146583e+00,-2.347953786826248113e+00,-1.041931827492324825e+00,6.971964925252274181e-01,2.719773323340560101e+00,-3.612001301242009910e-01,-2.635883009190046256e+00,-1.525910911488142840e+00,-1.987138238196033191e+00,-7.480782002002525077e-01,-1.238283387932426205e+00,-8.702898957816739278e-01,8.172335188166979236e-01,-2.709430441566235484e-02,1.486887860592769783e+00,-1.354856619808120222e-01,-2.049253406045528081e+00,-1.188031410372224039e+00,2.793726174328333922e+00,9.100171953309389439e-01,1.901851519207087948e+00,1.854406567107079074e+00,1.260185378873201367e+00,-2.055909661025504320e+00,2.547314363211665267e+00,4.798043224410508678e+00,5.681229533386460417e-01,4.904676051686660543e-01,-1.945500128478989010e+00,-1.223212524454956318e+00,-1.172518905785965959e+00,3.963437463172876818e+00,-1.633718523578960857e+00,2.393216105988439146e+00,-1.017422177178293863e+00,-9.257001049962124695e-01,4.773240885693372237e-01,-3.584599085426094955e+00,-1.974826090978034188e+00,6.522703555243249962e-01,-1.305688671344955809e+00,2.436145678073645460e+00,7.920039543860600828e-01,-1.404257557236241460e+00,-1.164609348037207726e+00,-2.719193485375238417e+00,2.488230422433864053e+00,-8.790467973186133488e-01,1.105360242428458095e+00,-9.450960855412782191e-02,1.612208957277033949e+00,3.851037744868581192e-01,-1.696347443404921052e+00,-2.224487074243269635e+00,-3.069582959293325253e+00,-2.897769363161435852e+00,-9.840350337332782749e-01,-1.877780751003296444e+00,-1.474390362315730174e+00,-3.423259235501390663e+00,2.659742985826646922e-01,-2.280241067833141955e+00,1.274645162751959493e+00,-1.551927490415129451e+00,2.704115318822476244e+00,6.287590727435421467e-01,-2.895503551042333701e+00,-1.540648653575559690e+00,-5.787671347672553868e-01,3.339331134178687432e-01,4.964284680829262331e-01,2.697848663439942896e-01,-3.669517303077917125e-01,-3.113509995650428075e-01,-1.770033612844358784e+00,-8.207722934578921548e-01,6.418173762246714986e-01,-1.486473077659850484e+00,-1.803801222304554530e+00,-9.367790894929686751e-02,1.019264166139443040e+00,-1.853660276881754276e+00,9.448088445792049983e-01,-7.986785171597851063e-01,-2.737321680551808356e+00,-3.232689958230184235e+00,6.964704158204514384e-01,4.567182707598643754e-01,1.634572804711215688e-01,2.215898826393222887e+00,2.468487362088747972e+00,-1.840866817504630770e+00,-3.009880946603241458e+00,2.797079646735495473e+00,2.707613032353431759e+00,-2.888355125704743731e+00,-2.828689964482579811e+00,3.071813079133035806e+00
2.615142876652688297e+00,-1.033672295494485471e+00,-1.553626472585521778e+00,1.721784972063842289e+00,4.224826652391257653e+00,2.669497180829007998e+00,-9.617763900214268968e-01,-2.462258374739350053e+00,-1.837943249169492477e-01,-6.606231070220390800e-01,-3.581729343727957815e+00,2.827357240563190377e+00,1.399196499964765472e+00,-1.055010077348577345e-02,-5.677488941273866052e-01,-6.033326311794871000e-01,-1.204031107310453708e+00,-1.979684472637105452e-01,-3.136929214787840814e-01,-1.402926674231504522e+00,1.105207720400387394e+00,-2.170351685630667049e+00,-8.590425294154583336e-01,-2.085263669250508212e+00,-3.318744327746000256e+00,-1.095749501173938212e+00,3.817812619484755920e+00,-2.386461724803306872e+00,9.139578709959916836e-01,3.437282603801616876e-01,1.787620062345926408e+00,-1.155696717441159427e+00,2.317985034126463173e+00,-3.433571806231007439e+00,-2.147342367617570691e+00,2.057269859180085980e+00,1.349437965488478275e+00,-1.745118775306719883e+00,-2.129948698409691449e-02,-4.302115193067181098e-02,-1.302139197488215716e+00,-1.439055784294245022e-01,3.231894619095783128e+00,-2.170820098247657093e+00,2.141394290403086043e+00,1.609185969355855894e+00,-1.354161338092561673e+00,9.960727442120798081e-01,-6.926369186347168805e-01,-2.546462499979063931e+00,3.656051211553356328e+00,-9.942768376420658694e-01,-2.545971532646456037e-01,4.086582186497996622e-02,-1.711940773049840381e+00,-2.347568632042199788e+00,2.109994874939950527e-01,-2.947356694493478368e+00,3.991083968405729210e-01,-4.479047024142272515e-01,7.293209314546121869e-01,5.717458259757256522e-01,1.735682746840966129e+00,1.674290777539582997e+00,3.915550683916496633e-01,-8.207494995110552471e-01,-3.938262331413894035e+00,3.343938651378535742e-01,4.928256801073547244e-01,-8.395807295795829628e-01,-8.562339684828624842e-01,-9.498100216309696142e-01,-2.785722478215713060e+00,-1.702951780006512372e+00,-2.075858711141514767e+00,1.555208579071537534e-01,1.924401128908857395e+00,-6.481260538663686788e-01,-2.313515161127207009e-01,-1.533592589720122579e+00,-5.557623090019986334e-01,-1.320946727280654320e+00,2.627672917800125241e+00,-1.257558323446342330e+00,6.208991276817226179e-01,-2.168580230002770115e+00,-3.757568486600729507e+00,-1.809713515205429724e-01,2.785765980405907616e-01,5.025567354916489649e+00,-1.691009289304578056e-01,-2.799222361940444936e-01,-2.505102115176185973e-01,1.624381594188716749e+00,2.283636712409601588e-01,9.655904953395975099e-01,2.067168381397419541e+00,-3.114618905473924837e-01,-5.732120137877591004e-01,-1.692855849932711987e+00
