-2.754174873735008577e-01,-5.845720775806360209e-02,2.279490143368375840e-02,-3.079494081745943676e-02,-3.188809818926339745e-01,2.707659630288627647e-02,-7.842974616939236976e-02,-1.193576928193251091e-01,-7.679878505388661181e-02,-3.406352308176033988e-02,-1.160014329722667131e-01,-1.099034358336856837e-01,-6.103434415939926888e-02,-2.194876104650193005e-01,-2.551583159513896026e-01,-9.445703418815122598e-02,-1.244708484323538283e-01,-8.801972753992219622e-02,-1.269160772016190430e-01,2.708774822875579039e-02,-8.537329904084146881e-02,-1.930975821469275711e-01,-1.684901331703745897e-01,9.205071139592375939e-02,-1.330403054163088461e-01,-6.262423305545204710e-02,1.894724337363931296e-02,-1.434563254106016768e-02,-4.736749657619151316e-02,1.977945974690590095e-02,-2.051034243936498691e-01,-1.843591209288312771e-01,-1.432786159681273819e-01,7.068861882232463367e-02,-1.870328695302766187e-01,8.284067632256070235e-02,1.147904671646794439e-01,-5.550818138610155716e-02,-2.197785254270506056e-02,-1.083872794132519496e-01,-6.759150989472935411e-02,3.284914178115346667e-02,4.619439452308334720e-02,-7.947251736908608755e-02,4.081167906482816715e-02,-7.917510538627298144e-02,2.278086804250678277e-01,-7.090945912547333418e-02,-1.490319899036150753e-01,-6.410809015851628989e-02,-1.383515474903124487e-01,-1.818811502759332469e-02,-7.421855769116177115e-02,-9.457370057427326449e-02,-6.831802599763127370e-02,-1.544796220547871024e-01,-5.289646513184421278e-02,-1.368650301715717554e-01,-8.471658552684799282e-02,-2.558371498924691956e-01,1.417984405679360502e-02,-2.734251461463877431e-01,-5.868888759849901632e-02,-1.398769307453219812e-01,-2.566608337405261453e-03,1.347936794721628362e-01,3.694501928805397628e-01,2.886191560253656418e-02,1.254638049296477043e-01,1.859876933554048539e-01,2.756614167761980427e-01,3.481121165871811085e-01,8.730828103455332348e-03,1.139157772536475155e-01,1.821827688885002683e-01,7.267725156102657069e-02,-7.197010800973094313e-02,-2.089088846664089588e-02,-1.116065344325154890e-01,-2.618935222134937124e-01,-6.119068963552382751e-02,-1.611678088629896199e-01,4.974109200514480883e-02,-4.105388133474557194e-02,3.483339350082758495e-02,-2.160493128754775727e-01,-3.155182580393423725e-02,1.473289075118715957e-02,-1.133165253587215815e-01,-1.466240045593068531e-01,-1.304006350038755535e-01,-1.345880939521393663e-02,1.281955164786189282e-02,1.116279535578164478e-01,-3.386958935538883497e-02,2.482780631003613514e-01,2.593639244393234899e-01,1.255688385445251631e-01,3.906011265473130489e-01,9.224322947828367258e-01,5.607479140106296223e-01,2.148999824483300569e-01,-2.960326347577762474e-01,-1.502489916493551791e-01,-2.464604603765697122e-01,-3.397564974887145040e-01,-5.805164918232999516e-02,-4.139496147464954978e-02,-4.346699613704639066e-03,-2.577879704250747306e-01,-8.889824389071630806e-02,-1.980516995144223844e-02,-1.076339493521411145e-01,-1.656263675066849683e-01,-1.398898093009828814e-01,-8.723432212532060415e-02,-1.334783810121117353e-01,1.058770912423243199e-01,1.716586968635695418e-02,8.017922280176131844e-02,-3.412258926962766226e-02,3.052526765737842984e-01,4.681680604008093272e-01,7.341543769706503353e-01,-6.906732710644448714e-01,-5.525562718192382761e-01,-7.092238460069686390e-01,2.636690218580536871e-01,-7.755066981021571104e-01,-8.499672516924551280e-01,-7.881849341858160329e-01,-1.103053231713538640e+00,-7.486847996647969516e-01,7.730957349998578837e-03,-1.060970349057544504e-01,3.808281565866013241e-02,6.728148486823823382e-02,-1.778989268237793006e-02,-2.545859278832656239e-02,-3.726698083164165648e-02,-6.248060941316529310e-02,2.421801585415028421e-02,2.279670123625351097e-01,2.976474288279073316e-02,-5.707382759345187850e-02,1.003026102058446473e-01,4.680806169450937304e-01,6.917907310342225058e-02,1.986188052308565932e-01,-3.919754890003477876e-01,3.603747678825909850e-01,4.669003400366024681e-01,-5.658514861472480062e-01,4.078789831795235493e-02,-1.326498006118406216e-02,1.303951961754448385e+00,4.199098451076981875e-01,2.073430175736283299e-01,4.661132302240594133e-02,-1.158625914714423555e+00,4.632625249682361668e-01,-3.556349918005424215e-01,-1.143368935788911939e-01,-4.486593931784378653e-02,-1.636349994099120242e-01,-1.352442399694957775e-01,3.257644835099347824e-02,-4.829528582006066550e-02,4.935023194437027777e-02,9.046427809488957750e-02,-6.639764800632720620e-02,6.454416501428660025e-02,2.612311798132617782e-02,1.952980733464478591e-01,2.534225554903829503e-01,1.634671673540219750e-01,-3.017740247012528493e-02,1.014334006979705549e+00,6.992039724379260912e-01,1.093155111537772006e+00,2.081181299362200587e-01,6.268706632117999611e-01,7.240043742367036073e-01,1.403646693850973959e+00,1.749924137400324708e+00,1.525625647985208388e+00,4.574938409333045852e-01,-1.292816760922904873e+00,-7.030678673417695146e-01,-3.741088853325574282e-01,-7.698756725002103840e-01,-7.927493957974425243e-01,-2.808086687885826827e-01,-1.623372802564033990e-01,-2.703623671026317288e-01,2.758565907666070752e-02,-1.376682743834336566e-02,-2.264677637705264993e-02,-5.798340141991083913e-02,-4.958209414289594524e-02,2.268417952671987134e-02,-2.950934949311956323e-01,4.846212085281777493e-01,3.017063321568514422e-01,9.719933068522940145e-02,6.500336990665696035e-01,-2.445898538504289177e-01,1.235637655220293230e+00,1.814941281071625667e+00,1.968723714397214497e+00,2.204857331561569822e+00,1.292933792294743478e+00,9.384754488777701242e-01,-4.407051923635596502e-01,-2.252926336018624964e-01,-1.064855885321703610e+00,-6.657967904013351035e-01,-3.029274506034775327e-01,-6.853713431793331257e-01,-1.271174923943513280e+00,-5.858864728586183901e-01,-2.608198236136948234e-01,-8.187646561269218415e-03,-2.815297104133941963e-01,-1.126043824593744996e-01,1.453652278879143285e-02,-3.306500546174424016e-01,2.767056108563632072e-02,4.990788090202222804e-01,5.264480278004542990e-01,4.632429193678611057e-01,-3.535876111845941139e-02,-1.545102793993471113e-01,-5.904153843902881088e-02,1.364191627232626269e-01,1.545141153539660639e+00,1.706703727926503600e+00,2.426684463009036730e+00,2.096395550806383845e+00,1.559301287391197999e+00,1.031578750518067356e+00,6.920059317233561158e-01,6.529216413164270483e-01,-1.580885692931401243e+00,-2.095572038733383380e+00,-1.115472504871753534e+00,-1.065726776565244727e+00,-1.012122054764923451e+00,-1.013503097605387593e+00,-4.052778324946404997e-01,-1.720916031776737742e-01,-1.202390495679425408e-01,-1.845836239742306706e-01,-8.526610843018397889e-02,1.240764182367494334e-01,3.463151993257601036e-01,1.341085585514472323e+00,5.811183468481307957e-01,-2.645481471414983243e-01,2.796847969025539893e-01,4.503866708240199523e-01,6.691757249294102428e-01,1.018818382780948051e+00,8.659881707858482214e-01,1.689877526763709170e+00,2.833439346115915747e+00,2.282872093151061321e+00,-4.441209615877557415e-02,-1.543057754737634513e+00,-1.028791667423064826e+00,-4.013119831427336415e-01,-2.571237474617809049e-01,-1.151245514619826826e+00,-1.552747332814026660e+00,-1.231467841008408337e+00,-1.091953998604888953e+00,-7.877338375720518426e-01,-2.787543892108079735e-01,-1.854516433979641610e-01,-2.823776127419721756e-04,-7.395462306908620609e-02,3.806836945312268294e-02,1.646314812543176603e-02,1.467486844636029519e-01,9.860951849847207629e-02,2.326233576956361349e-01,3.581481899213179720e-01,2.053758845901689223e-01,1.211545182238572105e+00,1.478551389904354085e+00,7.962654191058249342e-01,4.812777147537342093e-01,7.195518945340141359e-01,1.240243003176992875e+00,-2.089017006884627825e-01,-2.424575140668150386e+00,-8.375485175429250306e-01,-4.980543920049045892e-01,1.616125285430942138e-01,4.325693000512922382e-01,-6.075363740334398521e-01,-7.079807122482223436e-01,-1.267836647393335570e+00,-1.114468049785847015e+00,-6.998426326803516284e-01,-1.952057957736643701e-01,-5.804832230121750175e-02,-9.009250969190395197e-02,-7.911756918466071598e-02,-2.069068653503674735e-02,-1.654290786029848637e-01,-2.026731266803969145e-01,-2.473771863404161109e-01,5.614450690365831997e-01,8.099844389022580193e-01,3.738919791571097551e-01,1.225906670024794698e+00,-3.358217992568916510e-01,-9.937106532970445549e-01,-1.696352411591163456e+00,3.008777784021440249e-01,-3.737753055556879422e-01,1.382455625792868847e+00,6.495700617042691194e-01,5.610131305726974160e-01,1.847342923717818941e+00,1.286423176110306876e+00,7.607614734292210412e-02,-1.759833565898739904e-01,-1.606282896355503809e+00,-1.110625195173308599e+00,-1.280624155673490971e+00,-7.125730423854644835e-01,-2.261440547518676347e-01,-8.988162766580305718e-02,8.184257284656931697e-02,-7.251231715423141211e-02,1.004983274306370591e-02,-5.210485859953761789e-02,-3.624457543480711363e-01,4.373230259015299382e-01,3.184746486594775550e-01,7.117363433880827261e-02,1.633959383559502598e-01,-5.639821803111078058e-01,-3.703592039724312168e-01,-7.310753732536010574e-01,-1.913376529850032925e+00,-1.455646342795553494e+00,-8.382411166291093840e-01,1.063796637014567059e+00,9.370537459193452046e-01,5.062959025867592722e-01,7.111603543691287221e-01,1.520387271214142855e+00,-5.780266648878078506e-01,1.012283523288501019e+00,1.444714088602733378e-03,-4.927037246028699302e-01,-5.400497430448570890e-01,-1.038925787306214765e+00,-4.995451054684220682e-01,-1.969162156074903691e-01,-1.894198728009544586e-01,-9.241890683424386355e-02,-2.126209892518534164e-02,-1.256454265240008472e-01,-3.137616855260162430e-01,5.302043695042029103e-01,-6.346183021525433343e-01,-3.524471571568162931e-01,1.710897217981916518e-01,-1.963920333470067447e+00,-1.223326069114820447e+00,-4.657411765436542117e-01,-1.911567334566407705e+00,-1.691001237947741709e+00,-4.782902904238900965e-01,7.628138795249099768e-01,4.738871487534466742e-01,5.507675652788790455e-01,3.867418719436740426e-01,-8.888196431184058888e-02,-1.240386956351653830e-01,3.112971407053898298e-01,-7.386215406884190371e-02,-8.337296296687178865e-01,-9.681984970118304723e-01,-1.014481916628701574e+00,-5.613410032167487351e-01,-9.793961062124771633e-02,1.087761669653495022e-01,1.373902788901326388e-01,-1.108706583288203568e-01,-5.418233613674263566e-02,-2.643279262653612238e-01,-1.000107034642644943e-01,-8.683140149312733591e-01,-1.554332283382918733e-01,-8.997752259181009959e-01,-8.578301243356403205e-01,-4.726967998312346930e-01,-1.112954156056431970e-01,-6.174782364907884791e-01,-7.592205303322389076e-01,-5.486267624681250288e-01,-5.160516072598928528e-01,4.742438798335512073e-01,-9.142917367732253386e-02,7.029344246166533416e-01,-1.670075622582898101e+00,3.106687302424637753e-01,7.608652411204471777e-01,-4.205314861804437254e-01,-6.135302121947174836e-01,-9.257921654799268207e-01,-7.570918425819801456e-01,-4.137779777280948812e-01,-1.045710908087421620e-01,-1.227875505549701762e-01,1.315779623104764151e-01,-2.125289924007129905e-01,-2.716925307232119849e-02,-3.005267729001220300e-01,-6.769157040829974770e-02,-8.962673968845227268e-01,-7.811983660418084230e-02,-1.785358521444492252e+00,-1.077031312883655750e-01,5.337287489070483698e-02,3.387922123633707594e-01,-5.222022111736399630e-01,5.395597831048407622e-01,-8.222076764097054902e-01,-1.398743979135307791e+00,5.937576750523781977e-01,-1.095954147580254334e+00,6.917830869849050934e-01,-6.999758698561604486e-01,7.597543086627456255e-01,7.214109257595682778e-02,-3.394243479906940975e-01,-1.743219041961317828e+00,-1.277854947247872186e+00,-5.681177971967291684e-01,-4.084645726585989234e-01,-5.266181319144332962e-01,-1.499634834156787222e-01,7.118087593139964253e-02,-9.264666653209857605e-02,-1.012019836605962120e-01,-3.439212059374080477e-01,5.746662738908656642e-01,-8.468882726649989978e-01,-1.312630301288932877e+00,-1.761108748910203303e+00,-8.458753297415042560e-01,-2.404350397954485297e-01,1.549564473327558756e-01,-8.017032238507993958e-01,-7.610612880699005878e-01,-1.367146072445114990e+00,-1.358327647484437239e+00,-1.735834816111680556e+00,-1.380693210250991010e+00,-3.272773312224529496e-01,-2.047368069457529416e-01,1.474612117515978316e+00,1.994719517400706521e-01,9.983415630848754829e-02,-2.155687263771893236e-01,-2.970415789324458156e-01,-5.009716912927024701e-01,-4.256293673140257861e-01,-5.345657642041681812e-02,-1.417149211689485433e-01,-7.602012908270518177e-02,-2.466689567573268071e-01,-1.665716137439948175e-01,-5.542894817850060885e-02,-1.528590026273586588e-01,-7.564729338711529971e-01,-1.445634874171849660e+00,-1.872303340070728295e+00,-1.268873900422492207e-01,-9.463528680308432861e-01,4.217759865375127482e-01,1.253672626889274833e+00,1.205092050479953381e+00,-4.293425688344964519e-01,-9.342989647404706943e-01,-1.491506952796762819e+00,-1.513835019471404530e+00,-1.008562757588289172e+00,1.082862777287375844e-01,1.034281604508325625e+00,-8.568789890107206819e-01,-9.417187314685605548e-01,-4.879337234101978060e-01,-1.296613434647414298e+00,-5.558940058443513355e-01,4.213973158116035567e-02,-1.419412275338115537e-01,-1.172416593705580545e-01,-1.323947831733175984e-01,-3.505646805474368216e-02,-2.112080615513023951e-01,-2.504624868768409174e-01,-2.516260725630962147e-01,3.198437331725665911e-01,2.112516890541110415e-01,-1.266070140652735931e+00,1.508439137195397572e-01,2.225436603192299245e-01,1.247888537009169907e+00,7.185641437978159685e-01,-1.597577407885694800e+00,-1.505929332798501052e+00,-6.055975992642548267e-01,-1.539833544305085455e+00,-1.241549511383978954e+00,-7.668389147443970266e-01,-1.926092121362958376e-01,6.892825182022350727e-01,-8.601724423373574568e-01,-1.612694184110288753e-01,8.401383521706948243e-02,-3.614062448194325095e-01,-1.192272877687579613e-01,1.590511732240675880e-01,-1.453471615551869822e-02,-1.466607137988546437e-02,-2.123631894884916993e-01,4.562279446553605539e-02,-2.385901703937703122e-01,-7.200707008058438996e-01,-4.345773299232107978e-01,3.448418291764974164e-01,8.811276631153531769e-01,-4.999143434348527482e-01,-4.832900205779490643e-01,-4.216965905561913530e-01,-6.302311586058368942e-01,-1.285781227147845485e+00,-4.519160748610790423e-01,-1.816365602564368631e+00,-1.791693463992124202e-01,-5.597031599349724384e-01,-9.703962261076878315e-01,-1.224192912536970823e+00,-1.032928386262903953e+00,4.035733749757538513e-01,-1.126859919481512540e+00,-7.076728882124495856e-02,7.367175129910464859e-01,6.614499709658578919e-01,3.161201459485428189e-01,4.271628597458660970e-01,-3.597907107328562892e-02,3.710866754029359255e-02,4.033873993410721365e-02,7.447127698829876519e-02,-1.965330605873369940e-01,-4.722858658261450682e-01,-4.127375684800246303e-01,6.058734423628983068e-01,1.020985598694382990e+00,-6.800771369033743463e-01,-9.648539575788732670e-01,-8.260911526682180872e-01,-1.680610589841077918e+00,-1.531098888393924495e+00,-3.288657607811543704e-01,1.672895350786698931e-01,-4.987364955071419970e-01,9.715769684613065893e-01,2.508139733872614616e-02,3.497718786654648304e-01,5.681531525260699045e-01,1.367623106376328057e-01,-1.102736432852462700e+00,2.585656551807138936e-01,1.239210008216988346e+00,5.276782150823877693e-01,4.996703717775121123e-01,7.414342903010351371e-01,-8.501735808317008314e-02,-2.197248130257547713e-02,-1.308169842000916384e-02,-8.478940725654821736e-03,-4.217787365887204487e-02,-3.257383902225772787e-01,-3.920883426485780587e-01,-3.182721033646293551e-01,-3.046193049422353250e-01,-6.327955135030285394e-01,-6.511485896410660335e-01,-2.652147583801068853e-01,-2.243433201000493704e-01,-4.177753664316051774e-01,7.755845372002340143e-01,5.236402454227974124e-01,3.460010797995229787e-02,1.261024161406681721e+00,1.553208627975654732e+00,-5.517635787903439892e-01,5.321641420538191641e-02,-2.208272098262422101e-01,4.089566135850207229e-01,6.947275986672012404e-01,4.946841941542878263e-01,-9.137904146465059343e-03,7.838447348160905159e-01,1.918568274547552688e-01,-1.145466390926406092e-01,-5.692001916306858172e-02,-6.744559783848179391e-02,-1.998553081288639288e-01,-8.394300959951241092e-02,8.627934160786270013e-02,-1.293737758178551966e-01,-7.155285123489691923e-01,-9.642442605257376398e-01,-5.706350337035398512e-01,-1.466564919523813126e-01,6.091051289979235728e-01,4.290702197821637531e-01,5.340198264658273519e-01,7.751513164916508103e-01,-9.566526369430384813e-01,8.831030610111991752e-01,9.262756013306573388e-01,7.225342159634773331e-01,1.329975914937491510e-01,-1.062087100009735108e-01,-1.734536959396065336e+00,-4.523757772343471872e-01,-8.118500319510895125e-01,8.061723659020192390e-02,4.887293431322256576e-01,6.733201098166294862e-01,2.745429605955096442e-01,-1.803535681251164716e-02,-3.224535208606204434e-02,-1.132021892899794518e-01,-8.177338023579018567e-02,1.518365216172408265e-02,1.117367149424023931e-01,-1.331829497688618302e-01,-4.275378025609281596e-01,-4.336309974711367587e-01,-5.112921571884773142e-01,-1.097655259723751692e-01,2.513526344792370026e-01,-4.342845769696389024e-01,1.172281613031566971e+00,1.151593462244414390e+00,3.754916145530420302e-01,-3.485627312287353785e-01,-5.562563168826277771e-01,3.879359146164284428e-02,-8.471500042042376388e-02,-2.090812929576922052e-01,-7.080123591003295580e-01,-1.124089354206759594e+00,-1.051194255983547876e+00,2.112439937889142583e-01,4.559167694401949356e-01,3.852277816704257063e-01,2.487628236181488040e-01,-8.204882965732636368e-02,-5.450449735581747862e-02,-5.254100864268742427e-02,-2.961071112083563453e-02,-1.441973716255431914e-01,-2.147867049922884963e-01,-2.420787881455092605e-01,-2.178372261067715310e-01,-4.434982449769550028e-01,1.092262795098490336e-01,7.733841953933974223e-01,-4.662113055227601853e-03,3.201889736647428597e-01,2.150677929089051255e-01,2.682680417729836342e-01,7.267745352770798029e-01,-1.326911296429384768e+00,-5.089657402817773235e-01,-1.237560476801940812e+00,1.311098287119527861e-01,4.110945942700964806e-01,1.722652663630548364e-01,6.457782158257140415e-01,-1.502775379579130224e-02,3.537301476363842734e-01,3.282482194841091494e-01,4.179507534960433257e-02,-5.453039991971146000e-02,1.173313267026207356e-02,-1.058896794539648939e-01,-9.179841447749227668e-02,-1.679990949380292739e-02,-4.214587317599493427e-02,-1.618906942054782749e-01,8.469391259154611384e-02,-1.014256670556051426e-01,-1.080813944226115403e-01,5.992485167020965980e-02,1.136374806000835846e+00,4.742151431555353680e-01,-1.133513043348575028e-01,2.494204894809822770e-01,7.764637331164295220e-02,1.340629289160057136e-01,2.625672526259294481e-01,5.574742382157527043e-01,4.313975737865833326e-01,5.021322252396278607e-01,8.290159511971821882e-01,8.681466190283756434e-01,6.803864995909431057e-01,6.525318875658795426e-01,1.496080139187281333e-01,1.197736327431405401e-01,-6.085610849064861105e-02,4.715513154910538213e-02,-3.997191693755221958e-02,-3.757683495826117520e-02,-8.358875110813800136e-02,-2.154120237055551657e-03,-6.278613266351483480e-02,-1.085716924402225919e-01,-8.784265968853950668e-02,-1.047543644201467533e-01,-1.375109984682785225e-01,1.094297006064167826e-01,6.185709171427070802e-02,6.568300028566054216e-01,1.129955337600409448e+00,1.173914119493801866e+00,9.084440199527147319e-01,1.158746452391383963e+00,1.985484297122527719e+00,1.157530708500213557e+00,8.593410410226878238e-01,1.103486865977644671e+00,1.198965259307582798e+00,4.621336741383483826e-01,6.931718754166280583e-01,3.036008970778928395e-01,1.847886358602885901e-02,-2.358164236582630524e-01,-9.577701268604658924e-02,-3.350674195220269547e-01,-1.024484642477318935e-01,-4.302639475509806993e-02,-6.998536832363742854e-02,-1.259886841491058597e-02,-2.755006104331831351e-01,-1.349323144015088238e-01,-1.202019150685462862e-01,-1.155837377476402611e-01,-2.955114242304919814e-01,1.413460451584526434e-01,-1.648940200933546041e-01,3.136621064031973327e-02,8.512259656946793984e-02,3.981674391056429230e-02,1.254056450632628494e-01,3.411613931811446985e-03,5.636278346023839703e-01,-1.733845581772741340e-01,1.460198036198214963e-02,1.629024741937838139e-01,3.792071316610985399e-01,-1.074411719805071080e-01,-6.048115362068965696e-03,2.132250473587817344e-02,2.018269391068265237e-02,-1.496270353690010331e-02,-1.593887579087534534e-01,-1.606380562551406044e-01,-2.208667045926393513e-01,-1.386414054853163207e-02
